seed,asset
23,NYSE:ETRN
23,NASDAQ:PLMR
23,NYSE:HLIO
23,NYSE:ALLY
23,NASDAQ:FCFS
23,NASDAQ:RVMD
23,NASDAQ:TER
23,NASDAQ:KALU
23,NASDAQ:FARO
23,NYSE:MOH
23,NYSE:GKOS
23,NASDAQ:CAPR
23,NYSE:DUK
23,NASDAQ:BBSI
23,NASDAQ:PNTG
24,NYSE:MYE
24,NASDAQ:AXON
24,NASDAQ:SATS
24,NYSE:GRC
24,NYSE:FHI
24,NASDAQ:ROKU
24,NASDAQ:FIVN
24,NASDAQ:EBAY
24,NYSE:SCL
24,NASDAQ:ROST
24,NYSE:KW
24,NYSE:INSP
24,NYSE:DBI
24,NYSE:FDP
24,NYSE:AVNS
24,NASDAQ:TXN
24,NYSE:IEX
24,NYSE:HLIO
24,NASDAQ:GEVO
24,NASDAQ:PCRX
24,NASDAQ:TCBI
24,NASDAQ:EXPE
24,NYSE:ONTO
24,NASDAQ:PTCT
24,NASDAQ:ITRI
24,NASDAQ:OTTR
24,NYSE:ALL
24,NYSE:MCD
24,NYSE:GNRC
24,NYSE:AN
24,NYSE:RJF
24,NYSE:ALLY
24,NYSE:MCK
24,NYSE:AG
24,NYSE:AON
24,NYSE:YETI
24,NYSE:ETRN
24,NASDAQ:COST
24,NYSE:VZ
24,NASDAQ:MU
24,NASDAQ:SRCL
24,NYSE:CNP
24,NASDAQ:CMCSA
24,NYSE:HOG
24,NASDAQ:RMBS
24,NASDAQ:BRP
24,NYSE:ECL
24,NASDAQ:PAAS
24,NASDAQ:PLMR
24,NASDAQ:NMIH
25,NASDAQ:FHB
25,NASDAQ:ONEW
25,NYSE:JOE
25,NASDAQ:OLED
25,NASDAQ:ZS
25,NYSE:KEY
25,NYSE:RRX
25,NASDAQ:OPCH
25,NYSE:ARW
25,NYSE:VVI
25,NASDAQ:LSEA
25,NASDAQ:KLIC
25,NYSE:LEN
25,NASDAQ:SLGN
25,NYSE:CMP
25,NASDAQ:HOPE
25,NASDAQ:NWBI
25,NASDAQ:LITE
25,NASDAQ:HWC
25,NYSE:UVV
25,NASDAQ:LSTR
25,NYSE:ALL
25,NASDAQ:ICHR
25,NASDAQ:IBOC
25,NYSE:LII
25,NYSE:SMP
25,NASDAQ:WINA
25,NYSE:BTU
25,NYSE:MCD
25,NYSE:AWR
25,NASDAQ:TRS
25,NASDAQ:ATEX
25,NASDAQ:POWI
25,NASDAQ:ROST
25,NYSE:PNR
25,NASDAQ:JRVR
25,NYSE:TRN
25,NYSE:BBW
25,NYSE:GNRC
25,NYSE:HP
25,NYSE:FDP
25,NASDAQ:EEFT
25,NASDAQ:MORN
25,NYSE:SMG
25,NASDAQ:AAOI
25,NASDAQ:POOL
25,NASDAQ:SIGI
25,NASDAQ:TCMD
25,NYSE:GKOS
25,NASDAQ:ZM
